time_ms,EgoPosition_x,EgoPosition_y,EgoPosition_z,EgoSpeed,EgoRoadID,EgoLaneID,SV_0_ID,SV_0_pos_x,SV_0_pos_y,SV_0_pos_z,SV_0_speed,SV_0_routeID,SV_0_roadID,SV_0_laneID,SV_1_ID,SV_1_pos_x,SV_1_pos_y,SV_1_pos_z,SV_1_speed,SV_1_routeID,SV_1_roadID,SV_1_laneID,SV_2_ID,SV_2_pos_x,SV_2_pos_y,SV_2_pos_z,SV_2_speed,SV_2_routeID,SV_2_roadID,SV_2_laneID,SV_3_ID,SV_3_pos_x,SV_3_pos_y,SV_3_pos_z,SV_3_speed,SV_3_routeID,SV_3_roadID,SV_3_laneID,SV_4_ID,SV_4_pos_x,SV_4_pos_y,SV_4_pos_z,SV_4_speed,SV_4_routeID,SV_4_roadID,SV_4_laneID,SV_5_ID,SV_5_pos_x,SV_5_pos_y,SV_5_pos_z,SV_5_speed,SV_5_routeID,SV_5_roadID,SV_5_laneID,SV_6_ID,SV_6_pos_x,SV_6_pos_y,SV_6_pos_z,SV_6_speed,SV_6_routeID,SV_6_roadID,SV_6_laneID,SV_7_ID,SV_7_pos_x,SV_7_pos_y,SV_7_pos_z,SV_7_speed,SV_7_routeID,SV_7_roadID,SV_7_laneID,
116750,247.7783,10.02129,-51.26538,92.2423,381,381_1,40,253.4489,10,-128.0386,58.51,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
116800,247.3891,10.02113,-48.79175,92.25796,381,381_1,40,253.3494,10,-126.4681,58.58,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
116850,247.1422,10.02104,-47.22754,92.27139,381,381_1,40,253.2866,10,-125.4755,58.52,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
116900,246.7468,10.02095,-44.7373,92.27809,381,381_1,40,253.1864,10,-123.8953,58.59,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
116950,246.3858,10.0209,-42.47632,92.29375,381,381_1,40,253.0955,10,-122.4602,58.53,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
117000,246.1363,10.02089,-40.91919,92.3027,381,381_1,40,253.0303,10,-121.4731,58.53,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
117050,245.7269,10.02084,-38.37451,92.31836,381,381_1,40,252.9141,10,-119.8601,58.53,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
117100,245.4769,10.02084,-36.82568,92.32507,381,381_1,40,252.8433,10,-118.8779,58.52,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
117150,245.0996,10.02083,-34.50146,92.33625,381,381_1,40,252.7358,10,-117.4039,58.56,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
117200,244.8206,10.02084,-32.78955,92.34521,381,381_1,40,252.6556,10,-116.3191,58.51,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
117250,244.4508,10.02085,-30.52783,92.35638,381,381_1,40,252.5494,10,-114.8849,58.60,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
117300,244.0697,10.02087,-28.21045,92.36533,381,381_1,40,252.4408,10,-113.4156,58.52,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
117350,243.8025,10.02088,-26.59473,92.37428,381,381_1,40,252.3649,10,-112.3906,58.58,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
